ElapsedTime,PacketLossRate
2.295,0.0837
2.309,0.0837
2.323,0.0837
2.337,0.0825
2.352,0.0825
2.365,0.0825
2.378,0.0825
2.393,0.0821
2.407,0.0809
2.421,0.0809
2.435,0.0807
2.448,0.0802
2.463,0.0798
2.476,0.0798
2.490,0.0798
2.504,0.0795
2.518,0.0795
2.532,0.0795
2.546,0.0791
2.560,0.0788
2.573,0.0788
2.587,0.0788
2.601,0.0784
2.615,0.0781
2.629,0.0781
2.643,0.0767
2.657,0.0756
2.671,0.0756
2.684,0.0756
2.698,0.0756
2.712,0.0756
2.726,0.0756
2.739,0.0754
2.754,0.0751
2.768,0.0735
2.783,0.0735
2.795,0.0730
2.810,0.0726
2.823,0.0726
2.837,0.0726
2.851,0.0716
2.866,0.0709
2.879,0.0700
2.893,0.0686
2.908,0.0684
2.924,0.0684
2.934,0.0684
2.948,0.0682
2.962,0.0672
2.976,0.0656
2.991,0.0645
3.005,0.0640
3.018,0.0638
3.032,0.0638
3.046,0.0638
3.059,0.0638
3.073,0.0624
3.088,0.0614
3.101,0.0610
3.115,0.0605
3.129,0.0605
3.143,0.0605
3.156,0.0601
3.171,0.0594
3.187,0.0584
3.199,0.0577
3.213,0.0575
3.226,0.0573
3.240,0.0573
3.254,0.0570
3.268,0.0556
3.282,0.0550
3.296,0.0545
3.310,0.0533
3.324,0.0531
3.337,0.0531
3.351,0.0531
3.365,0.0529
3.379,0.0524
3.393,0.0512
3.407,0.0503
3.424,0.0503
3.434,0.0503
3.448,0.0503
3.462,0.0503
3.476,0.0492
3.490,0.0489
3.504,0.0473
3.518,0.0468
3.532,0.0468
3.546,0.0468
3.559,0.0466
3.574,0.0454
3.588,0.0450
3.601,0.0441
3.616,0.0436
3.629,0.0436
3.643,0.0436
3.656,0.0436
3.670,0.0434
3.689,0.0427
3.698,0.0417
3.713,0.0415
3.726,0.0406
3.740,0.0406
3.754,0.0406
3.768,0.0406
3.782,0.0403
3.795,0.0399
3.810,0.0392
3.825,0.0380
3.838,0.0380
3.851,0.0380
3.865,0.0380
3.879,0.0380
3.893,0.0380
3.907,0.0371
3.921,0.0359
3.938,0.0348
3.952,0.0348
3.964,0.0348
3.975,0.0345
3.990,0.0343
4.004,0.0339
4.018,0.0327
4.033,0.0327
4.046,0.0327
4.059,0.0320
4.085,0.0285
4.101,0.0283
4.113,0.0281
4.126,0.0278
4.140,0.0278
4.154,0.0278
4.167,0.0278
4.180,0.0274
4.195,0.0271
4.214,0.0267
4.223,0.0264
4.236,0.0246
4.251,0.0246
4.264,0.0246
4.278,0.0225
4.293,0.0199
4.307,0.0190
4.323,0.0190
4.333,0.0188
4.348,0.0188
4.361,0.0188
4.375,0.0188
4.389,0.0188
4.404,0.0188
4.417,0.0183
4.432,0.0179
4.445,0.0176
4.458,0.0176
4.473,0.0176
4.487,0.0176
4.500,0.0172
4.514,0.0165
4.529,0.0160
4.543,0.0160
4.556,0.0158
4.570,0.0158
4.584,0.0158
4.597,0.0153
4.612,0.0151
4.626,0.0139
4.640,0.0139
4.653,0.0139
4.667,0.0139
4.681,0.0139
4.695,0.0130
4.709,0.0123
4.723,0.0114
4.737,0.0111
4.751,0.0109
4.765,0.0109
4.778,0.0109
4.792,0.0107
4.807,0.0093
4.821,0.0086
4.834,0.0081
4.848,0.0081
4.862,0.0081
4.875,0.0081
4.890,0.0081
4.903,0.0081
4.917,0.0077
4.932,0.0070
4.946,0.0067
4.959,0.0067
4.973,0.0067
4.987,0.0067
5.001,0.0067
5.015,0.0067
5.029,0.0067
5.044,0.0067
5.059,0.0067
5.070,0.0067
5.084,0.0067
5.098,0.0067
5.112,0.0067
5.126,0.0067
5.140,0.0067
5.154,0.0067
5.168,0.0067
5.182,0.0067
5.195,0.0067
5.210,0.0067
5.223,0.0067
5.237,0.0067
5.251,0.0067
5.265,0.0067
5.278,0.0067
5.293,0.0067
5.307,0.0067
5.320,0.0065
5.335,0.0063
5.349,0.0063
5.363,0.0063
5.378,0.0063
5.393,0.0063
5.404,0.0063
5.418,0.0063
5.432,0.0063
5.446,0.0063
5.460,0.0060
5.474,0.0060
5.488,0.0060
5.502,0.0060
5.515,0.0060
5.529,0.0060
5.544,0.0058
5.557,0.0058
5.571,0.0058
5.585,0.0058
5.599,0.0058
5.613,0.0058
5.627,0.0058
5.641,0.0058
5.655,0.0058
5.669,0.0058
5.682,0.0058
5.696,0.0058
5.710,0.0058
5.724,0.0058
5.738,0.0056
5.753,0.0056
5.766,0.0056
5.780,0.0056
5.794,0.0056
5.808,0.0056
5.822,0.0056
5.835,0.0053
5.850,0.0053
5.864,0.0053
5.877,0.0053
5.891,0.0053
5.905,0.0053
5.918,0.0051
5.933,0.0049
5.947,0.0049
5.960,0.0049
5.974,0.0049
5.989,0.0049
6.002,0.0049
6.016,0.0049
6.030,0.0049
6.044,0.0049
6.058,0.0046
6.072,0.0046
6.086,0.0046
6.099,0.0046
6.113,0.0046
6.127,0.0046
6.142,0.0046
6.155,0.0046
6.170,0.0046
6.183,0.0046
6.197,0.0046
6.211,0.0046
6.225,0.0046
6.238,0.0046
6.253,0.0044
6.267,0.0044
6.280,0.0044
6.295,0.0044
6.308,0.0044
6.323,0.0044
6.336,0.0044
6.350,0.0044
6.364,0.0042
6.378,0.0032
6.393,0.0032
6.405,0.0032
6.419,0.0032
6.433,0.0030
6.447,0.0030
6.461,0.0030
6.475,0.0030
6.489,0.0030
6.503,0.0030
6.516,0.0030
6.531,0.0030
6.548,0.0030
6.562,0.0030
6.572,0.0030
6.587,0.0028
6.600,0.0028
6.614,0.0028
6.628,0.0028
6.642,0.0028
6.655,0.0028
6.670,0.0028
6.684,0.0028
6.697,0.0028
6.711,0.0028
6.725,0.0028
6.739,0.0028
6.753,0.0028
6.767,0.0028
6.781,0.0028
6.795,0.0026
6.809,0.0026
6.823,0.0026
6.836,0.0026
6.850,0.0026
6.864,0.0026
6.878,0.0023
6.892,0.0019
6.906,0.0014
6.920,0.0014
6.934,0.0014
6.948,0.0014
6.962,0.0012
6.975,0.0012
6.990,0.0012
7.004,0.0012
7.017,0.0012
7.031,0.0012
7.045,0.0012
7.058,0.0012
7.074,0.0012
7.087,0.0009
7.100,0.0009
7.115,0.0009
7.128,0.0009
7.142,0.0009
7.156,0.0009
7.170,0.0009
7.184,0.0009
7.198,0.0009
7.212,0.0009
7.226,0.0009
7.239,0.0009
7.253,0.0009
7.267,0.0009
7.282,0.0009
7.295,0.0009
7.309,0.0009
7.323,0.0009
7.337,0.0009
7.352,0.0009
7.365,0.0009
7.378,0.0009
7.393,0.0009
7.406,0.0009
7.420,0.0009
7.434,0.0009
7.448,0.0009
7.462,0.0009
7.475,0.0009
7.490,0.0009
7.504,0.0009
7.517,0.0009
7.532,0.0009
7.545,0.0009
7.559,0.0009
7.573,0.0007
7.589,0.0005
7.601,0.0005
7.615,0.0005
7.629,0.0005
7.643,0.0005
7.656,0.0005
7.670,0.0005
7.684,0.0005
7.698,0.0005
7.712,0.0005
7.726,0.0005
7.740,0.0005
7.754,0.0005
7.768,0.0005
7.782,0.0005
7.795,0.0005
7.810,0.0005
7.824,0.0005
7.841,0.0005
7.851,0.0005
7.865,0.0005
7.879,0.0002
7.893,0.0002
7.907,0.0002
7.921,0.0002
7.936,0.0002
7.949,0.0002
7.963,0.0002
7.976,0.0002
7.991,0.0002
8.005,0.0002
8.018,0.0002
8.032,0.0002
8.046,0.0002
8.060,0.0002
8.074,0.0002
8.088,0.0002
8.102,0.0002
8.116,0.0002
8.130,0.0002
8.144,0.0002
8.157,0.0002
8.172,0.0002
8.185,0.0002
8.199,0.0002
8.214,0.0002
8.227,0.0002
8.242,0.0002
8.255,0.0002
8.269,0.0002
8.283,0.0002
8.297,0.0002
8.311,0.0002
8.325,0.0002
8.339,0.0002
8.353,0.0002
8.367,0.0002
8.380,0.0002
8.394,0.0002
8.408,0.0002
8.422,0.0002
8.436,0.0002
8.450,0.0002
8.464,0.0002
8.478,0.0002
8.492,0.0002
8.506,0.0002
8.519,0.0002
8.533,0.0002
8.547,0.0002
8.561,0.0002
8.575,0.0002
8.589,0.0002
8.603,0.0002
8.616,0.0002
8.631,0.0002
8.644,0.0002
8.658,0.0002
8.672,0.0002
8.686,0.0002
8.700,0.0002
8.714,0.0002
8.728,0.0002
8.742,0.0002
8.756,0.0002
8.770,0.0002
8.784,0.0002
8.797,0.0002
8.811,0.0002
8.825,0.0002
8.838,0.0002
8.853,0.0002
8.867,0.0002
8.880,0.0002
8.895,0.0002
8.908,0.0002
8.923,0.0002
8.936,0.0002
8.950,0.0002
8.964,0.0002
8.977,0.0002
8.991,0.0002
9.005,0.0002
9.019,0.0002
9.034,0.0002
9.047,0.0002
9.060,0.0002
9.075,0.0002
9.089,0.0002
9.103,0.0002
9.116,0.0002
9.131,0.0002
9.145,0.0002
9.158,0.0002
9.172,0.0002
9.186,0.0002
9.199,0.0002
9.214,0.0002
9.228,0.0002
9.242,0.0002
9.255,0.0002
9.269,0.0002
9.283,0.0002
9.297,0.0002
9.311,0.0002
9.325,0.0002
9.338,0.0002
9.353,0.0002
9.366,0.0002
9.380,0.0002
9.394,0.0002
9.408,0.0002
9.422,0.0002
9.436,0.0002
9.450,0.0002
9.464,0.0002
9.477,0.0002
9.491,0.0002
9.505,0.0002
9.518,0.0002
9.533,0.0002
9.547,0.0002
9.560,0.0002
9.575,0.0002
9.588,0.0002
9.602,0.0002
9.616,0.0002
9.630,0.0002
9.644,0.0002
9.657,0.0002
9.672,0.0002
9.686,0.0002
9.699,0.0002
9.713,0.0002
9.728,0.0002
9.741,0.0002
9.755,0.0002
9.769,0.0002
9.783,0.0002
9.797,0.0002
9.811,0.0002
9.825,0.0002
9.838,0.0002
9.852,0.0002
9.866,0.0002
9.880,0.0002
9.894,0.0002
9.908,0.0002
9.922,0.0002
9.936,0.0002
9.950,0.0002
9.964,0.0002
9.977,0.0002
9.992,0.0002
10.006,0.0002
10.019,0.0002
10.033,0.0002
10.047,0.0002
10.061,0.0002
10.075,0.0002
10.089,0.0002
10.102,0.0002
10.116,0.0002
10.131,0.0002
10.145,0.0002
10.158,0.0002
10.172,0.0002
10.186,0.0002
10.200,0.0002
10.214,0.0002
10.228,0.0002
10.242,0.0002
10.255,0.0002
10.269,0.0000
10.283,0.0000
10.297,0.0000
10.311,0.0000
10.325,0.0000
10.338,0.0000
10.353,0.0000
10.367,0.0000
10.380,0.0000
10.394,0.0000
10.408,0.0000
10.422,0.0000
10.435,0.0000
10.450,0.0000
10.464,0.0000
10.477,0.0000
10.491,0.0000
10.505,0.0000
10.519,0.0000
10.533,0.0000
10.547,0.0000
10.560,0.0000
10.575,0.0000
10.589,0.0000
10.603,0.0000
10.616,0.0000
10.630,0.0000
10.644,0.0000
10.658,0.0000
10.672,0.0000
10.686,0.0000
10.699,0.0000
10.714,0.0000
10.728,0.0000
10.742,0.0000
10.758,0.0000
10.770,0.0000
10.784,0.0000
10.797,0.0000
10.811,0.0000
10.825,0.0000
10.839,0.0000
10.853,0.0000
10.867,0.0000
10.880,0.0000
10.895,0.0000
10.908,0.0000
10.922,0.0000
10.936,0.0000
10.950,0.0000
10.965,0.0000
10.978,0.0000
10.992,0.0000
11.006,0.0000
11.019,0.0000
11.034,0.0000
11.047,0.0000
11.061,0.0000
11.075,0.0000
11.089,0.0000
11.103,0.0000
11.116,0.0000
11.131,0.0000
11.144,0.0000
11.158,0.0000
11.172,0.0000
11.186,0.0000
11.200,0.0000
11.214,0.0000
11.228,0.0000
11.242,0.0000
11.255,0.0000
11.270,0.0000
11.283,0.0000
11.297,0.0000
11.311,0.0000
11.325,0.0000
11.338,0.0000
11.353,0.0000
11.367,0.0000
11.380,0.0000
11.394,0.0000
11.408,0.0000
11.422,0.0000
11.436,0.0000
11.450,0.0000
11.464,0.0000
11.477,0.0000
11.491,0.0000
11.505,0.0000
11.519,0.0000
11.533,0.0000
11.547,0.0000
11.560,0.0000
11.575,0.0000
11.589,0.0000
11.602,0.0000
11.616,0.0000
11.630,0.0000
11.644,0.0000
11.657,0.0000
11.672,0.0000
11.686,0.0000
11.699,0.0000
11.713,0.0000
11.727,0.0000
11.741,0.0000
11.755,0.0000
11.769,0.0000
11.783,0.0000
11.797,0.0000
11.811,0.0000
11.824,0.0000
11.838,0.0000
11.852,0.0000
11.866,0.0000
11.880,0.0000
11.894,0.0000
11.908,0.0000
11.922,0.0000
11.935,0.0000
11.950,0.0000
11.964,0.0000
11.977,0.0000
11.991,0.0000
12.005,0.0000
12.018,0.0000
12.033,0.0000
12.047,0.0000
12.060,0.0000
12.074,0.0000
12.088,0.0000
12.102,0.0000
12.116,0.0000
12.130,0.0000
12.144,0.0000
12.157,0.0000
12.171,0.0000
12.185,0.0000
12.199,0.0000
12.213,0.0000
12.227,0.0000
12.241,0.0000
12.255,0.0000
12.269,0.0000
12.283,0.0000
12.297,0.0000
12.311,0.0000
12.325,0.0000
12.339,0.0000
12.353,0.0000
12.367,0.0000
12.380,0.0000
12.394,0.0000
12.408,0.0000
12.422,0.0000
12.436,0.0000
12.450,0.0000
12.464,0.0000
12.478,0.0000
12.492,0.0000
12.506,0.0000
12.519,0.0000
12.533,0.0000
12.547,0.0000
12.561,0.0000
12.575,0.0000
12.589,0.0000
12.603,0.0000
12.616,0.0000
12.631,0.0000
12.645,0.0000
12.658,0.0000
12.672,0.0000
12.686,0.0000
12.699,0.0000
12.714,0.0000
12.728,0.0000
12.742,0.0000
12.755,0.0000
12.769,0.0000
12.783,0.0000
12.797,0.0000
12.811,0.0000
12.825,0.0000
12.838,0.0000
12.853,0.0000
12.867,0.0000
12.880,0.0000
12.894,0.0000
12.909,0.0000
12.922,0.0000
12.936,0.0000
12.950,0.0000
12.964,0.0000
12.977,0.0000
12.992,0.0000
13.006,0.0000
13.019,0.0000
13.034,0.0000
13.048,0.0000
13.061,0.0000
13.075,0.0000
13.089,0.0000
13.103,0.0000
13.116,0.0000
13.131,0.0000
13.145,0.0000
13.158,0.0000
13.172,0.0000
13.186,0.0000
13.200,0.0000
13.214,0.0000
13.228,0.0000
13.242,0.0000
13.255,0.0000
13.270,0.0000
13.283,0.0000
13.297,0.0000
13.311,0.0000
13.325,0.0000
13.339,0.0000
13.353,0.0000
13.367,0.0000
13.380,0.0000
13.394,0.0000
13.408,0.0000
13.422,0.0000
13.436,0.0000
13.450,0.0000
13.464,0.0000
13.478,0.0000
13.492,0.0000
13.506,0.0000
13.519,0.0000
13.534,0.0000
13.547,0.0000
13.561,0.0000
13.575,0.0000
13.589,0.0000
13.603,0.0000
13.616,0.0000
13.631,0.0000
13.645,0.0000
13.658,0.0000
13.672,0.0000
13.686,0.0000
13.700,0.0000
13.714,0.0000
13.728,0.0000
13.742,0.0000
13.755,0.0000
13.770,0.0000
13.783,0.0000
13.797,0.0000
13.811,0.0000
13.825,0.0000
13.839,0.0000
13.853,0.0000
13.867,0.0000
13.880,0.0000
13.895,0.0000
13.909,0.0000
13.922,0.0000
13.936,0.0000
13.950,0.0000
13.964,0.0000
13.977,0.0000
13.992,0.0000
14.006,0.0000
14.019,0.0000
14.034,0.0000
14.047,0.0000
14.061,0.0000
14.075,0.0000
14.089,0.0000
14.103,0.0000
14.116,0.0000
14.131,0.0000
14.145,0.0000
14.158,0.0000
14.172,0.0000
14.186,0.0000
14.200,0.0000
14.214,0.0000
14.228,0.0000
14.242,0.0000
14.255,0.0000
14.270,0.0000
14.284,0.0000
14.297,0.0000
14.311,0.0000
14.325,0.0000
14.339,0.0000
14.354,0.0000
14.367,0.0000
14.380,0.0000
14.395,0.0000
14.408,0.0000
14.422,0.0000
14.436,0.0000
14.450,0.0000
14.464,0.0000
14.478,0.0000
14.492,0.0000
14.506,0.0000
14.519,0.0000
14.534,0.0000
14.548,0.0000
14.562,0.0000
14.575,0.0000
14.589,0.0000
14.603,0.0000
14.616,0.0000
14.631,0.0000
14.645,0.0000
14.658,0.0000
14.672,0.0000
14.686,0.0000
14.700,0.0000
14.714,0.0000
14.728,0.0000
14.742,0.0000
14.755,0.0000
14.770,0.0000
14.784,0.0000
14.797,0.0000
14.811,0.0000
14.825,0.0000
14.838,0.0000
14.853,0.0000
14.867,0.0000
14.880,0.0000
14.894,0.0000
14.908,0.0000
14.922,0.0000
14.936,0.0000
14.950,0.0000
14.964,0.0000
14.977,0.0000
14.992,0.0000
15.006,0.0000
15.019,0.0000
15.033,0.0000
15.047,0.0000
15.061,0.0000
15.075,0.0000
15.089,0.0000
15.103,0.0000
15.116,0.0000
15.131,0.0000
15.145,0.0000
15.158,0.0000
15.172,0.0000
15.186,0.0000
15.200,0.0000
15.214,0.0000
15.228,0.0000
15.242,0.0000
15.255,0.0000
15.270,0.0000
15.283,0.0000
15.297,0.0000
15.311,0.0000
15.325,0.0000
15.339,0.0000
15.353,0.0000
15.367,0.0000
15.380,0.0000
15.395,0.0000
15.409,0.0000
15.422,0.0000
15.436,0.0000
15.450,0.0000
15.464,0.0000
15.477,0.0000
15.492,0.0000
15.506,0.0000
15.519,0.0000
15.534,0.0000
15.547,0.0000
15.561,0.0000
15.575,0.0000
15.589,0.0000
15.603,0.0000
15.616,0.0000
15.631,0.0000
15.645,0.0000
15.658,0.0000
15.672,0.0000
15.686,0.0000
15.700,0.0000
15.714,0.0000
15.728,0.0000
15.742,0.0000
15.755,0.0000
15.769,0.0000
15.783,0.0000
15.797,0.0000
15.811,0.0000
15.825,0.0000
15.839,0.0000
15.853,0.0000
15.867,0.0000
15.881,0.0000
15.895,0.0000
15.909,0.0000
15.922,0.0000
15.936,0.0000
15.950,0.0000
15.964,0.0000
15.977,0.0000
15.992,0.0000
16.006,0.0000
16.019,0.0000
16.033,0.0000
16.048,0.0000
16.061,0.0000
16.075,0.0000
16.089,0.0000
16.103,0.0000
16.116,0.0000
16.131,0.0000
16.145,0.0000
16.158,0.0000
16.172,0.0000
16.186,0.0000
16.200,0.0000
16.214,0.0000
16.228,0.0000
16.242,0.0000
16.255,0.0000
16.270,0.0000
16.284,0.0000
16.297,0.0000
16.311,0.0000
16.325,0.0000
16.339,0.0000
16.354,0.0000
16.367,0.0000
16.380,0.0000
16.394,0.0000
16.409,0.0000
16.422,0.0000
16.436,0.0000
16.450,0.0000
16.464,0.0000
16.478,0.0000
16.492,0.0000
16.506,0.0000
16.519,0.0000
16.534,0.0000
16.548,0.0000
16.561,0.0000
16.575,0.0000
16.589,0.0000
16.603,0.0000
16.616,0.0000
16.631,0.0000
16.645,0.0000
16.658,0.0000
16.672,0.0000
16.686,0.0000
16.700,0.0000
16.714,0.0000
16.728,0.0000
16.742,0.0000
16.755,0.0000
16.769,0.0000
16.783,0.0000
16.797,0.0000
16.812,0.0000
16.825,0.0000
16.839,0.0000
16.853,0.0000
16.867,0.0000
16.880,0.0000
16.895,0.0000
16.908,0.0000
16.922,0.0000
16.936,0.0000
16.950,0.0000
16.964,0.0000
16.977,0.0000
16.992,0.0000
17.006,0.0000
17.019,0.0000
17.034,0.0000
17.047,0.0000
17.061,0.0000
17.075,0.0000
17.089,0.0000
17.103,0.0000
17.116,0.0000
17.131,0.0000
17.145,0.0000
17.158,0.0000
17.172,0.0000
17.186,0.0000
17.200,0.0000
17.214,0.0000
17.228,0.0000
17.242,0.0000
17.255,0.0000
17.270,0.0000
17.283,0.0000
17.297,0.0000
17.311,0.0000
17.325,0.0000
17.339,0.0000
17.353,0.0000
17.367,0.0000
17.380,0.0000
17.395,0.0000
17.409,0.0000
17.422,0.0000
17.436,0.0000
17.450,0.0000
17.464,0.0000
17.477,0.0000
17.492,0.0000
17.506,0.0000
17.519,0.0000
17.534,0.0000
17.547,0.0000
17.561,0.0000
17.575,0.0000
17.589,0.0000
17.603,0.0000
17.616,0.0000
17.631,0.0000
17.644,0.0000
17.658,0.0000
17.672,0.0000
17.686,0.0000
17.700,0.0000
17.714,0.0000
17.728,0.0000
17.742,0.0000
17.755,0.0000
17.770,0.0000
17.783,0.0000
17.797,0.0000
17.811,0.0000
17.825,0.0000
17.838,0.0000
17.853,0.0000
17.867,0.0000
17.880,0.0000
17.894,0.0000
17.908,0.0000
17.922,0.0000
17.936,0.0000
17.950,0.0000
17.964,0.0000
17.977,0.0000
17.992,0.0000
18.006,0.0000
18.019,0.0000
18.034,0.0000
18.047,0.0000
18.061,0.0000
18.075,0.0000
18.089,0.0000
18.103,0.0000
18.116,0.0000
18.131,0.0000
18.145,0.0000
18.158,0.0000
18.172,0.0000
18.186,0.0000
18.200,0.0000
18.214,0.0000
18.228,0.0000
18.242,0.0000
18.255,0.0000
18.270,0.0000
18.283,0.0000
18.297,0.0000
18.311,0.0000
18.325,0.0000
18.338,0.0000
18.353,0.0000
18.367,0.0000
18.380,0.0000
18.394,0.0000
18.409,0.0000
18.422,0.0000
18.436,0.0000
18.450,0.0000
18.464,0.0000
18.478,0.0000
18.492,0.0000
18.506,0.0000
18.519,0.0000
18.533,0.0000
18.547,0.0000
18.561,0.0000
18.575,0.0000
18.589,0.0000
18.603,0.0000
18.616,0.0000
18.631,0.0000
18.644,0.0000
18.658,0.0000
18.672,0.0000
18.686,0.0000
18.699,0.0000
18.714,0.0000
18.727,0.0000
18.742,0.0000
18.755,0.0000
18.769,0.0000
18.783,0.0000
18.796,0.0000
18.811,0.0000
18.824,0.0000
18.838,0.0000
18.852,0.0000
18.866,0.0000
18.880,0.0000
18.894,0.0000
18.908,0.0000
18.922,0.0000
18.935,0.0000
18.950,0.0000
18.964,0.0000
18.977,0.0000
18.991,0.0000
19.005,0.0000
19.019,0.0000
19.033,0.0000
19.047,0.0000
19.061,0.0000
19.075,0.0000
19.089,0.0000
19.103,0.0000
19.116,0.0000
19.130,0.0000
19.144,0.0000
19.158,0.0000
19.172,0.0000
19.186,0.0000
19.200,0.0000
19.214,0.0000
19.228,0.0000
19.242,0.0000
19.255,0.0000
19.269,0.0000
19.283,0.0000
19.297,0.0000
19.311,0.0000
19.325,0.0000
19.339,0.0000
19.353,0.0000
19.367,0.0000
19.380,0.0000
19.395,0.0000
19.408,0.0000
19.422,0.0000
19.436,0.0000
19.450,0.0000
19.464,0.0000
19.478,0.0000
19.492,0.0000
19.506,0.0000
19.519,0.0000
19.533,0.0000
19.547,0.0000
19.561,0.0000
19.575,0.0000
19.589,0.0000
19.603,0.0000
19.616,0.0000
19.631,0.0000
19.645,0.0000
19.658,0.0000
19.672,0.0000
19.686,0.0000
19.700,0.0000
19.714,0.0000
19.728,0.0000
19.742,0.0000
19.755,0.0000
19.769,0.0000
19.783,0.0000
19.797,0.0000
19.811,0.0000
19.825,0.0000
19.839,0.0000
19.853,0.0000
19.867,0.0000
19.880,0.0000
19.894,0.0000
19.908,0.0000
19.922,0.0000
19.936,0.0000
19.950,0.0000
19.964,0.0000
19.977,0.0000
19.992,0.0000
20.006,0.0000
20.019,0.0000
20.034,0.0000
20.047,0.0000
20.061,0.0000
20.075,0.0000
20.089,0.0000
20.103,0.0000
20.116,0.0000
20.131,0.0000
20.145,0.0000
20.158,0.0000
20.172,0.0000
20.186,0.0000
20.200,0.0000
20.214,0.0000
20.228,0.0000
20.242,0.0000
20.255,0.0000
20.270,0.0000
20.283,0.0000
20.297,0.0000
20.311,0.0000
20.325,0.0000
20.339,0.0000
20.353,0.0000
20.367,0.0000
20.380,0.0000
20.394,0.0000
20.408,0.0000
20.422,0.0000
20.436,0.0000
20.450,0.0000
20.464,0.0000
20.478,0.0000
20.492,0.0000
20.506,0.0000
20.519,0.0000
20.533,0.0000
20.548,0.0000
20.561,0.0000
20.575,0.0000
20.589,0.0000
20.603,0.0000
20.616,0.0000
20.631,0.0000
20.644,0.0000
20.658,0.0000
20.672,0.0000
20.686,0.0000
20.700,0.0000
20.714,0.0000
20.728,0.0000
20.742,0.0000
20.755,0.0000
20.769,0.0000
20.783,0.0000
20.797,0.0000
20.811,0.0000
20.825,0.0000
20.838,0.0000
20.853,0.0000
20.866,0.0000
20.880,0.0000
20.894,0.0000
20.908,0.0000
20.922,0.0000
20.936,0.0000
20.950,0.0000
20.964,0.0000
20.977,0.0000
20.992,0.0000
21.005,0.0000
21.019,0.0000
21.033,0.0000
21.047,0.0000
21.061,0.0000
21.075,0.0000
21.089,0.0000
21.103,0.0000
21.116,0.0000
21.131,0.0000
21.144,0.0000
21.158,0.0000
21.172,0.0000
21.186,0.0000
21.199,0.0000
21.214,0.0000
21.227,0.0000
21.241,0.0000
21.255,0.0000
21.269,0.0000
21.283,0.0000
21.297,0.0000
21.311,0.0000
21.325,0.0000
21.338,0.0000
21.353,0.0000
21.366,0.0000
21.380,0.0000
21.394,0.0000
21.408,0.0000
21.422,0.0000
21.435,0.0000
21.450,0.0000
21.464,0.0000
21.477,0.0000
21.491,0.0000
21.505,0.0000
21.519,0.0000
21.533,0.0000
21.547,0.0000
21.560,0.0000
21.575,0.0000
21.589,0.0000
21.603,0.0000
21.616,0.0000
21.630,0.0000
21.644,0.0000
21.657,0.0000
21.672,0.0000
21.686,0.0000
21.699,0.0000
21.714,0.0000
21.728,0.0000
21.742,0.0000
21.755,0.0000
21.769,0.0000
21.783,0.0000
21.797,0.0000
21.811,0.0000
21.825,0.0000
21.838,0.0000
21.852,0.0000
21.866,0.0000
21.880,0.0000
21.894,0.0000
21.908,0.0000
21.922,0.0000
21.936,0.0000
21.950,0.0000
21.964,0.0000
