ElapsedTime,PacketLossRate
4.562,0.0362
4.574,0.0362
4.589,0.0362
4.603,0.0357
4.616,0.0341
4.632,0.0341
4.648,0.0339
4.658,0.0336
4.672,0.0336
4.686,0.0334
4.701,0.0322
4.714,0.0318
4.728,0.0308
4.742,0.0290
4.758,0.0278
4.777,0.0278
4.787,0.0278
4.796,0.0269
4.812,0.0260
4.827,0.0253
4.839,0.0246
4.854,0.0220
4.871,0.0216
4.887,0.0216
4.894,0.0211
4.909,0.0211
4.923,0.0206
4.947,0.0204
4.961,0.0199
4.974,0.0199
4.988,0.0199
5.002,0.0192
5.016,0.0185
5.030,0.0179
5.044,0.0176
5.057,0.0176
5.071,0.0176
5.085,0.0176
5.099,0.0174
5.113,0.0169
5.127,0.0165
5.141,0.0165
5.154,0.0165
5.169,0.0165
5.183,0.0165
5.196,0.0165
5.210,0.0165
5.224,0.0160
5.238,0.0160
5.252,0.0160
5.266,0.0160
5.279,0.0160
5.294,0.0160
5.308,0.0160
5.322,0.0153
5.336,0.0148
5.350,0.0146
5.364,0.0146
5.377,0.0146
5.391,0.0146
5.405,0.0146
5.419,0.0146
5.433,0.0141
5.447,0.0139
5.461,0.0139
5.474,0.0139
5.489,0.0139
5.502,0.0139
5.516,0.0139
5.530,0.0139
5.544,0.0139
5.557,0.0139
5.572,0.0139
5.586,0.0139
5.599,0.0139
5.614,0.0139
5.628,0.0139
5.642,0.0139
5.655,0.0139
5.670,0.0139
5.686,0.0139
5.697,0.0139
5.711,0.0139
5.725,0.0139
5.738,0.0139
5.753,0.0139
5.767,0.0137
5.781,0.0137
5.794,0.0137
5.808,0.0137
5.822,0.0134
5.836,0.0130
5.851,0.0130
5.864,0.0130
5.878,0.0130
5.892,0.0130
5.906,0.0130
5.919,0.0130
5.934,0.0125
5.948,0.0123
5.962,0.0118
5.976,0.0118
5.990,0.0116
6.004,0.0116
6.016,0.0116
6.031,0.0116
6.046,0.0111
6.059,0.0111
6.073,0.0111
6.087,0.0111
6.101,0.0111
6.114,0.0111
6.128,0.0109
6.143,0.0109
6.156,0.0107
6.170,0.0107
6.184,0.0107
6.199,0.0107
6.212,0.0107
6.225,0.0104
6.240,0.0097
6.254,0.0095
6.268,0.0095
6.282,0.0095
6.295,0.0095
6.309,0.0095
6.323,0.0095
6.336,0.0095
6.351,0.0095
6.365,0.0095
6.378,0.0093
6.393,0.0088
6.407,0.0088
6.420,0.0088
6.434,0.0088
6.448,0.0086
6.463,0.0086
6.476,0.0086
6.490,0.0086
6.504,0.0086
6.517,0.0086
6.532,0.0083
6.546,0.0083
6.559,0.0083
6.573,0.0083
6.587,0.0083
6.601,0.0083
6.615,0.0083
6.628,0.0083
6.643,0.0083
6.656,0.0083
6.671,0.0081
6.685,0.0081
6.698,0.0079
6.712,0.0079
6.728,0.0079
6.739,0.0079
6.758,0.0074
6.768,0.0070
6.782,0.0067
6.795,0.0067
6.809,0.0067
6.823,0.0067
6.836,0.0067
6.851,0.0067
6.865,0.0065
6.878,0.0063
6.893,0.0063
6.907,0.0063
6.920,0.0063
6.934,0.0063
6.948,0.0063
6.962,0.0063
6.976,0.0063
6.991,0.0063
7.006,0.0060
7.021,0.0060
7.031,0.0060
7.046,0.0060
7.060,0.0051
7.074,0.0046
7.088,0.0044
7.102,0.0042
7.115,0.0039
7.129,0.0039
7.143,0.0039
7.157,0.0032
7.173,0.0032
7.185,0.0032
7.199,0.0032
7.213,0.0032
7.227,0.0032
7.240,0.0032
7.254,0.0032
7.269,0.0032
7.282,0.0032
7.296,0.0030
7.311,0.0030
7.325,0.0030
7.337,0.0030
7.352,0.0030
7.366,0.0030
7.380,0.0030
7.394,0.0030
7.408,0.0030
7.422,0.0030
7.435,0.0030
7.449,0.0030
7.463,0.0030
7.477,0.0030
7.491,0.0030
7.505,0.0030
7.519,0.0030
7.533,0.0028
7.547,0.0028
7.561,0.0026
7.575,0.0026
7.589,0.0023
7.602,0.0023
7.616,0.0023
7.630,0.0023
7.644,0.0021
7.658,0.0021
7.672,0.0021
7.686,0.0021
7.699,0.0021
7.713,0.0021
7.727,0.0021
7.741,0.0021
7.755,0.0021
7.769,0.0021
7.783,0.0021
7.797,0.0021
7.811,0.0021
7.825,0.0021
7.839,0.0021
7.853,0.0021
7.867,0.0021
7.881,0.0021
7.894,0.0021
7.909,0.0021
7.923,0.0021
7.936,0.0021
7.950,0.0021
7.964,0.0021
7.977,0.0021
7.992,0.0021
8.006,0.0021
8.019,0.0021
8.034,0.0021
8.048,0.0021
8.061,0.0021
8.074,0.0021
8.089,0.0021
8.103,0.0021
8.117,0.0021
8.131,0.0019
8.145,0.0019
8.158,0.0019
8.173,0.0019
8.187,0.0016
8.201,0.0016
8.214,0.0016
8.228,0.0016
8.242,0.0014
8.255,0.0014
8.269,0.0014
8.283,0.0014
8.297,0.0014
8.311,0.0012
8.326,0.0012
8.339,0.0012
8.353,0.0012
8.367,0.0012
8.381,0.0012
8.395,0.0012
8.409,0.0012
8.423,0.0012
8.436,0.0012
8.451,0.0012
8.465,0.0012
8.478,0.0012
8.493,0.0012
8.507,0.0012
8.521,0.0012
8.534,0.0012
8.548,0.0012
8.562,0.0012
8.576,0.0012
8.591,0.0012
8.604,0.0012
8.617,0.0012
8.633,0.0012
8.648,0.0012
8.659,0.0012
8.673,0.0012
8.687,0.0012
8.701,0.0012
8.715,0.0012
8.729,0.0012
8.743,0.0012
8.757,0.0012
8.771,0.0012
8.785,0.0012
8.798,0.0012
8.813,0.0009
8.827,0.0009
8.841,0.0009
8.854,0.0009
8.868,0.0009
8.882,0.0009
8.896,0.0009
8.910,0.0009
8.924,0.0009
8.937,0.0009
8.952,0.0009
8.966,0.0009
8.979,0.0009
8.994,0.0009
9.007,0.0009
9.021,0.0009
9.035,0.0009
9.049,0.0009
9.063,0.0009
9.076,0.0009
9.091,0.0009
9.105,0.0007
9.118,0.0007
9.132,0.0007
9.146,0.0007
9.160,0.0007
9.174,0.0007
9.188,0.0007
9.201,0.0007
9.215,0.0007
9.229,0.0007
9.244,0.0007
9.257,0.0007
9.271,0.0007
9.285,0.0007
9.299,0.0007
9.313,0.0007
9.327,0.0007
9.340,0.0007
9.354,0.0007
9.368,0.0007
9.382,0.0007
9.396,0.0007
9.410,0.0007
9.424,0.0007
9.438,0.0007
9.451,0.0007
9.465,0.0007
9.479,0.0007
9.493,0.0007
9.507,0.0007
9.521,0.0007
9.534,0.0007
9.549,0.0007
9.562,0.0007
9.576,0.0007
9.591,0.0007
9.604,0.0007
9.617,0.0007
9.632,0.0007
9.645,0.0007
9.659,0.0007
9.673,0.0007
9.687,0.0007
9.701,0.0007
9.714,0.0007
9.729,0.0007
9.743,0.0007
9.756,0.0007
9.771,0.0007
9.784,0.0007
9.798,0.0007
9.812,0.0007
9.826,0.0007
9.840,0.0007
9.854,0.0007
9.868,0.0007
9.882,0.0007
9.895,0.0007
9.910,0.0007
9.924,0.0007
9.937,0.0007
9.952,0.0007
9.965,0.0007
9.979,0.0007
9.994,0.0007
10.007,0.0007
10.021,0.0007
10.034,0.0007
10.049,0.0007
10.062,0.0007
10.078,0.0007
10.094,0.0007
10.108,0.0007
10.117,0.0007
10.132,0.0007
10.147,0.0007
10.159,0.0007
10.174,0.0005
10.188,0.0005
10.201,0.0005
10.215,0.0005
10.229,0.0005
10.243,0.0005
10.257,0.0005
10.271,0.0002
10.285,0.0002
10.299,0.0002
10.313,0.0002
10.326,0.0002
10.340,0.0002
10.354,0.0002
10.370,0.0002
10.384,0.0002
10.395,0.0002
10.409,0.0002
10.424,0.0002
10.437,0.0002
10.452,0.0002
10.465,0.0002
10.479,0.0002
10.493,0.0002
10.507,0.0002
10.521,0.0002
10.535,0.0002
10.549,0.0002
10.563,0.0002
10.576,0.0002
10.591,0.0002
10.604,0.0002
10.618,0.0002
10.632,0.0002
10.646,0.0002
10.660,0.0002
10.673,0.0002
10.688,0.0002
10.702,0.0002
10.715,0.0002
10.729,0.0002
10.743,0.0002
10.757,0.0002
10.771,0.0002
10.785,0.0002
10.798,0.0002
10.813,0.0002
10.827,0.0002
10.840,0.0002
10.854,0.0002
10.868,0.0002
10.882,0.0002
10.896,0.0002
10.910,0.0002
10.924,0.0002
10.937,0.0002
10.952,0.0002
10.966,0.0002
10.979,0.0002
10.994,0.0002
11.007,0.0002
11.021,0.0002
11.034,0.0002
11.049,0.0002
11.063,0.0002
11.076,0.0002
11.090,0.0002
11.104,0.0002
11.118,0.0002
11.132,0.0002
11.146,0.0002
11.159,0.0002
11.174,0.0002
11.187,0.0002
11.202,0.0002
11.215,0.0002
11.229,0.0002
11.243,0.0002
11.257,0.0002
11.271,0.0002
11.285,0.0002
11.299,0.0002
11.313,0.0002
11.327,0.0002
11.340,0.0002
11.354,0.0002
11.369,0.0002
11.382,0.0002
11.396,0.0002
11.410,0.0002
11.424,0.0002
11.438,0.0002
11.452,0.0002
11.465,0.0002
11.479,0.0002
11.493,0.0002
11.508,0.0002
11.521,0.0002
11.535,0.0002
11.549,0.0002
11.563,0.0002
11.577,0.0002
11.591,0.0002
11.605,0.0002
11.618,0.0002
11.633,0.0002
11.646,0.0002
11.660,0.0002
11.674,0.0002
11.688,0.0002
11.702,0.0002
11.716,0.0002
11.730,0.0002
11.744,0.0002
11.757,0.0002
11.772,0.0002
11.785,0.0002
11.799,0.0002
11.813,0.0002
11.827,0.0002
11.841,0.0002
11.854,0.0002
11.869,0.0002
11.882,0.0002
11.896,0.0002
11.910,0.0002
11.924,0.0002
11.938,0.0002
11.952,0.0002
11.966,0.0002
11.980,0.0002
11.994,0.0002
12.008,0.0002
12.022,0.0002
12.035,0.0002
12.049,0.0002
12.063,0.0002
12.076,0.0002
12.091,0.0002
12.105,0.0002
12.118,0.0002
12.132,0.0002
12.146,0.0002
12.160,0.0002
12.173,0.0002
12.188,0.0002
12.202,0.0002
12.215,0.0002
12.229,0.0002
12.243,0.0002
12.257,0.0002
12.271,0.0002
12.285,0.0002
12.298,0.0002
12.313,0.0002
12.327,0.0002
12.340,0.0002
12.354,0.0002
12.368,0.0002
12.382,0.0002
12.396,0.0002
12.410,0.0002
12.424,0.0002
12.437,0.0002
12.452,0.0002
12.465,0.0002
12.479,0.0002
12.493,0.0002
12.508,0.0002
12.521,0.0002
12.535,0.0002
12.549,0.0002
12.563,0.0002
12.576,0.0002
12.591,0.0002
12.604,0.0002
12.618,0.0002
12.632,0.0002
12.646,0.0002
12.660,0.0002
12.673,0.0002
12.688,0.0002
12.702,0.0002
12.715,0.0002
12.729,0.0002
12.743,0.0002
12.757,0.0002
12.771,0.0002
12.785,0.0002
12.799,0.0002
12.813,0.0002
12.827,0.0002
12.840,0.0002
12.854,0.0002
12.868,0.0002
12.882,0.0002
12.896,0.0002
12.910,0.0002
12.924,0.0002
12.938,0.0002
12.952,0.0002
12.966,0.0002
12.979,0.0002
12.994,0.0002
13.007,0.0002
13.021,0.0002
13.035,0.0002
13.049,0.0002
13.063,0.0002
13.076,0.0002
13.091,0.0002
13.105,0.0002
13.118,0.0002
13.133,0.0002
13.146,0.0002
13.161,0.0002
13.174,0.0002
13.188,0.0002
13.202,0.0002
13.216,0.0002
13.230,0.0002
13.244,0.0002
13.257,0.0002
13.272,0.0002
13.286,0.0002
13.299,0.0002
13.313,0.0002
13.327,0.0002
13.341,0.0002
13.355,0.0002
13.369,0.0002
13.383,0.0002
13.397,0.0002
13.411,0.0002
13.425,0.0002
13.438,0.0002
13.453,0.0002
13.467,0.0002
13.480,0.0002
13.494,0.0002
13.508,0.0002
13.522,0.0002
13.536,0.0002
13.550,0.0002
13.564,0.0002
13.577,0.0002
13.592,0.0002
13.606,0.0002
13.619,0.0002
13.633,0.0002
13.647,0.0002
13.661,0.0002
13.674,0.0002
13.689,0.0002
13.703,0.0002
13.716,0.0002
13.731,0.0002
13.745,0.0002
13.758,0.0002
13.772,0.0002
13.786,0.0002
13.800,0.0002
13.814,0.0002
13.828,0.0002
13.842,0.0002
13.855,0.0002
13.870,0.0002
13.883,0.0002
13.897,0.0002
13.911,0.0002
13.925,0.0002
13.939,0.0002
13.953,0.0002
13.967,0.0002
13.981,0.0002
13.994,0.0002
14.009,0.0002
14.023,0.0002
14.036,0.0002
14.050,0.0002
14.064,0.0002
14.077,0.0002
14.092,0.0002
14.106,0.0002
14.119,0.0002
14.134,0.0002
14.147,0.0002
14.161,0.0002
14.175,0.0002
14.190,0.0002
14.204,0.0002
14.217,0.0002
14.231,0.0002
14.245,0.0002
14.258,0.0002
14.273,0.0002
14.287,0.0002
14.301,0.0002
14.314,0.0002
14.328,0.0002
14.342,0.0002
14.355,0.0002
14.370,0.0002
14.384,0.0002
14.397,0.0002
14.411,0.0002
14.425,0.0002
14.439,0.0002
14.453,0.0002
14.467,0.0002
14.481,0.0002
14.494,0.0002
14.508,0.0002
14.523,0.0002
14.535,0.0002
14.550,0.0002
14.564,0.0002
14.577,0.0002
14.592,0.0002
14.605,0.0002
14.619,0.0002
14.633,0.0002
14.647,0.0002
14.661,0.0002
14.674,0.0002
14.689,0.0002
14.703,0.0002
14.716,0.0002
14.730,0.0002
14.744,0.0002
14.757,0.0002
14.771,0.0002
14.785,0.0002
14.799,0.0002
14.813,0.0002
14.827,0.0002
14.841,0.0002
14.854,0.0002
14.869,0.0002
14.882,0.0002
14.896,0.0002
14.910,0.0002
14.924,0.0002
14.937,0.0002
14.952,0.0002
14.966,0.0002
14.979,0.0002
14.994,0.0002
15.007,0.0002
15.021,0.0002
15.034,0.0002
15.049,0.0002
15.063,0.0002
15.076,0.0002
15.091,0.0002
15.105,0.0002
15.118,0.0002
15.132,0.0002
15.146,0.0002
15.160,0.0002
15.173,0.0002
15.188,0.0002
15.202,0.0002
15.215,0.0002
15.230,0.0002
15.244,0.0002
15.257,0.0002
15.271,0.0002
15.285,0.0002
15.299,0.0002
15.313,0.0002
15.327,0.0002
15.341,0.0002
15.354,0.0002
15.369,0.0002
15.382,0.0002
15.396,0.0002
15.410,0.0002
15.424,0.0002
15.437,0.0002
15.452,0.0002
15.466,0.0002
15.479,0.0002
15.494,0.0002
15.507,0.0002
15.521,0.0002
15.535,0.0002
15.549,0.0002
15.563,0.0002
15.576,0.0002
15.591,0.0002
15.605,0.0002
15.618,0.0002
15.632,0.0002
15.646,0.0002
15.660,0.0002
15.673,0.0002
15.688,0.0002
15.702,0.0002
15.715,0.0002
15.730,0.0002
15.744,0.0002
15.757,0.0002
15.771,0.0002
15.785,0.0002
15.799,0.0002
15.813,0.0002
15.827,0.0002
15.841,0.0002
15.854,0.0002
15.868,0.0002
15.883,0.0002
15.896,0.0002
15.910,0.0002
15.924,0.0002
15.937,0.0002
15.952,0.0002
15.966,0.0002
15.979,0.0002
15.994,0.0002
16.007,0.0002
16.021,0.0002
16.035,0.0002
16.049,0.0002
16.063,0.0002
16.076,0.0002
16.091,0.0002
16.105,0.0002
16.118,0.0002
16.132,0.0002
16.146,0.0002
16.160,0.0002
16.174,0.0002
16.188,0.0002
16.202,0.0002
16.215,0.0002
16.230,0.0002
16.243,0.0002
16.257,0.0002
16.272,0.0002
16.285,0.0002
16.299,0.0002
16.313,0.0002
16.327,0.0002
16.341,0.0002
16.354,0.0002
16.368,0.0002
16.382,0.0002
16.396,0.0002
16.410,0.0002
16.424,0.0002
16.438,0.0002
16.452,0.0002
16.466,0.0002
16.479,0.0002
16.494,0.0002
16.507,0.0002
16.521,0.0002
16.535,0.0002
16.549,0.0002
16.563,0.0002
16.576,0.0002
16.591,0.0002
16.605,0.0002
16.618,0.0002
16.632,0.0002
16.646,0.0002
16.660,0.0002
16.674,0.0002
16.688,0.0002
16.702,0.0002
16.715,0.0002
16.730,0.0002
16.743,0.0002
16.757,0.0002
16.771,0.0002
16.785,0.0002
16.799,0.0002
16.813,0.0002
16.827,0.0002
16.841,0.0002
16.854,0.0002
16.869,0.0002
16.883,0.0002
16.896,0.0002
16.910,0.0002
16.924,0.0002
16.938,0.0002
16.952,0.0002
16.966,0.0002
16.979,0.0002
16.994,0.0002
17.007,0.0002
17.021,0.0002
17.034,0.0002
17.049,0.0002
17.063,0.0002
17.076,0.0002
17.091,0.0002
17.105,0.0002
17.118,0.0002
17.132,0.0002
17.146,0.0002
17.160,0.0002
17.174,0.0002
17.188,0.0002
17.202,0.0002
17.215,0.0002
17.230,0.0002
17.243,0.0002
17.257,0.0002
17.272,0.0002
17.286,0.0002
17.299,0.0002
17.313,0.0002
17.327,0.0002
17.341,0.0002
17.354,0.0002
17.368,0.0002
17.382,0.0002
17.396,0.0002
17.410,0.0002
17.424,0.0002
17.438,0.0002
17.452,0.0002
17.466,0.0002
17.479,0.0002
17.494,0.0002
17.508,0.0002
17.521,0.0002
17.534,0.0002
17.549,0.0002
17.563,0.0002
17.577,0.0002
17.591,0.0002
17.605,0.0002
17.618,0.0002
17.632,0.0002
17.646,0.0002
17.660,0.0002
17.673,0.0002
17.688,0.0002
17.702,0.0002
17.715,0.0002
17.730,0.0002
17.744,0.0002
17.757,0.0002
17.771,0.0002
17.785,0.0002
17.799,0.0002
17.813,0.0002
17.827,0.0002
17.841,0.0002
17.857,0.0002
17.868,0.0002
17.882,0.0002
17.896,0.0002
17.910,0.0002
17.924,0.0002
17.937,0.0002
17.952,0.0002
17.966,0.0002
17.979,0.0002
17.994,0.0002
18.007,0.0002
18.021,0.0002
18.035,0.0002
18.049,0.0002
18.063,0.0002
18.076,0.0002
18.091,0.0002
18.105,0.0002
18.118,0.0002
18.132,0.0002
18.146,0.0002
18.160,0.0002
18.174,0.0002
18.188,0.0002
18.202,0.0002
18.215,0.0002
18.230,0.0002
18.243,0.0002
18.257,0.0002
18.271,0.0002
18.285,0.0002
18.299,0.0002
18.313,0.0002
18.327,0.0002
18.341,0.0002
18.354,0.0002
18.368,0.0002
18.382,0.0002
18.396,0.0002
18.410,0.0002
18.424,0.0002
18.438,0.0002
18.452,0.0002
18.466,0.0002
18.479,0.0002
18.494,0.0002
18.507,0.0002
18.521,0.0002
18.535,0.0002
18.549,0.0002
18.563,0.0002
18.576,0.0002
18.591,0.0002
18.604,0.0002
18.618,0.0002
18.632,0.0002
18.646,0.0002
18.660,0.0002
18.673,0.0002
18.688,0.0002
18.702,0.0002
18.715,0.0002
18.730,0.0002
18.743,0.0002
18.757,0.0002
18.771,0.0002
18.785,0.0002
18.799,0.0002
18.813,0.0002
18.827,0.0002
18.841,0.0002
18.854,0.0002
18.869,0.0002
18.882,0.0002
18.896,0.0002
18.910,0.0002
18.924,0.0002
18.937,0.0002
18.952,0.0002
18.966,0.0002
18.979,0.0002
18.994,0.0002
19.008,0.0002
19.021,0.0002
19.035,0.0002
19.049,0.0002
19.063,0.0002
19.076,0.0002
19.091,0.0002
19.105,0.0002
19.118,0.0002
19.132,0.0002
19.146,0.0002
19.160,0.0002
19.174,0.0002
19.188,0.0002
19.202,0.0002
19.215,0.0002
19.230,0.0002
19.244,0.0002
19.257,0.0002
19.271,0.0002
19.285,0.0002
19.299,0.0002
19.313,0.0002
19.327,0.0002
19.341,0.0002
19.354,0.0002
19.368,0.0002
19.382,0.0002
19.396,0.0002
19.410,0.0002
19.424,0.0002
19.438,0.0002
19.452,0.0002
19.466,0.0002
19.479,0.0002
19.494,0.0002
19.507,0.0002
19.521,0.0002
19.534,0.0002
19.549,0.0002
19.563,0.0002
19.576,0.0002
19.591,0.0002
19.605,0.0002
19.618,0.0002
19.632,0.0002
19.646,0.0002
19.659,0.0002
19.674,0.0002
19.687,0.0002
19.702,0.0002
19.715,0.0002
19.729,0.0002
19.743,0.0002
19.757,0.0002
19.771,0.0002
19.785,0.0002
19.799,0.0002
19.813,0.0002
19.827,0.0002
19.841,0.0002
19.854,0.0002
19.868,0.0002
19.882,0.0002
19.896,0.0002
19.910,0.0002
19.924,0.0002
19.937,0.0002
19.952,0.0002
19.965,0.0002
19.979,0.0002
19.994,0.0002
20.007,0.0002
20.021,0.0002
20.035,0.0002
20.049,0.0002
20.063,0.0002
20.076,0.0002
20.091,0.0002
20.105,0.0002
20.118,0.0002
20.132,0.0002
20.146,0.0002
20.159,0.0002
20.174,0.0002
20.188,0.0002
20.202,0.0002
20.215,0.0002
20.229,0.0002
20.243,0.0002
20.257,0.0002
20.271,0.0002
20.285,0.0002
20.298,0.0002
20.313,0.0002
20.327,0.0002
20.340,0.0002
20.354,0.0002
20.368,0.0002
20.382,0.0002
20.396,0.0002
20.410,0.0002
20.424,0.0002
20.437,0.0002
20.452,0.0002
20.465,0.0002
20.479,0.0002
20.493,0.0002
20.507,0.0002
20.521,0.0002
20.535,0.0002
20.549,0.0002
20.563,0.0002
20.576,0.0002
20.591,0.0002
20.604,0.0002
20.618,0.0002
20.632,0.0002
20.646,0.0002
20.660,0.0002
20.673,0.0002
20.688,0.0002
20.702,0.0002
20.715,0.0002
20.730,0.0002
20.743,0.0002
20.757,0.0002
20.771,0.0002
20.785,0.0002
20.799,0.0002
20.813,0.0002
20.826,0.0002
20.841,0.0002
20.854,0.0002
20.868,0.0002
20.882,0.0002
20.896,0.0002
20.910,0.0002
20.924,0.0002
20.937,0.0002
20.952,0.0002
20.966,0.0002
20.979,0.0002
20.993,0.0002
21.007,0.0002
21.021,0.0002
21.034,0.0002
21.049,0.0002
21.063,0.0002
21.076,0.0002
21.090,0.0002
21.104,0.0002
21.118,0.0002
21.132,0.0002
21.146,0.0002
21.160,0.0002
21.173,0.0002
21.187,0.0002
21.201,0.0002
21.215,0.0002
21.229,0.0002
21.243,0.0002
21.257,0.0002
21.271,0.0002
21.285,0.0002
21.299,0.0002
21.313,0.0002
21.327,0.0002
21.340,0.0002
21.354,0.0002
21.368,0.0002
21.382,0.0002
21.396,0.0002
21.410,0.0002
21.424,0.0002
21.437,0.0002
21.452,0.0002
21.465,0.0002
21.479,0.0002
21.494,0.0002
21.507,0.0002
21.521,0.0002
21.535,0.0002
21.549,0.0002
21.563,0.0002
21.576,0.0002
21.591,0.0002
21.604,0.0002
21.618,0.0002
21.632,0.0002
21.646,0.0002
21.659,0.0002
21.674,0.0002
21.688,0.0002
21.702,0.0002
21.715,0.0002
21.729,0.0002
21.743,0.0002
21.757,0.0002
21.771,0.0002
21.785,0.0002
21.798,0.0002
21.813,0.0002
21.827,0.0002
21.841,0.0002
21.854,0.0002
21.868,0.0002
21.882,0.0002
21.896,0.0002
21.910,0.0002
