ElapsedTime,PacketLossRate
11.765,0.0025
11.774,0.0025
11.788,0.0025
11.802,0.0025
11.816,0.0025
11.830,0.0025
11.843,0.0025
11.858,0.0025
11.872,0.0025
11.886,0.0025
11.899,0.0025
11.914,0.0025
11.927,0.0025
11.941,0.0025
11.955,0.0025
11.969,0.0025
11.982,0.0025
11.997,0.0025
12.011,0.0025
12.024,0.0025
12.039,0.0025
12.053,0.0025
12.067,0.0025
12.080,0.0025
12.094,0.0025
12.109,0.0025
12.122,0.0025
12.137,0.0025
12.150,0.0025
12.163,0.0025
12.178,0.0025
12.192,0.0025
12.205,0.0025
12.219,0.0025
12.233,0.0025
12.247,0.0025
12.261,0.0025
12.275,0.0025
12.289,0.0025
12.303,0.0025
12.317,0.0025
12.331,0.0025
12.344,0.0025
12.359,0.0025
12.372,0.0025
12.386,0.0025
12.400,0.0025
12.414,0.0025
12.428,0.0025
12.441,0.0025
12.456,0.0025
12.470,0.0025
12.483,0.0025
12.497,0.0025
12.511,0.0025
12.524,0.0025
12.539,0.0025
12.553,0.0025
12.567,0.0025
12.580,0.0025
12.595,0.0025
12.609,0.0025
12.622,0.0025
12.636,0.0025
12.650,0.0025
12.664,0.0025
12.678,0.0025
12.692,0.0025
12.706,0.0025
12.719,0.0025
12.734,0.0025
12.748,0.0025
12.761,0.0025
12.775,0.0025
12.789,0.0025
12.803,0.0025
12.817,0.0025
12.831,0.0025
12.844,0.0025
12.859,0.0025
12.873,0.0025
12.887,0.0025
12.900,0.0025
12.914,0.0025
12.928,0.0025
12.942,0.0025
12.957,0.0025
12.970,0.0025
12.983,0.0025
12.998,0.0025
13.011,0.0025
13.025,0.0025
13.039,0.0025
13.053,0.0025
13.067,0.0025
13.081,0.0025
13.096,0.0025
13.109,0.0025
13.122,0.0025
13.137,0.0025
13.151,0.0025
13.164,0.0025
13.178,0.0025
13.192,0.0025
13.206,0.0025
13.220,0.0025
13.234,0.0025
13.248,0.0025
13.261,0.0025
13.276,0.0025
13.289,0.0025
13.303,0.0025
13.317,0.0025
13.331,0.0025
13.345,0.0025
13.360,0.0025
13.373,0.0025
13.386,0.0025
13.400,0.0025
13.414,0.0025
13.429,0.0025
13.442,0.0025
13.456,0.0025
13.470,0.0025
13.484,0.0025
13.498,0.0025
13.512,0.0025
13.525,0.0025
13.540,0.0025
13.554,0.0025
13.567,0.0025
13.581,0.0025
13.595,0.0025
13.609,0.0025
13.623,0.0025
13.637,0.0025
13.651,0.0025
13.664,0.0025
13.679,0.0025
13.692,0.0025
13.706,0.0025
13.719,0.0025
13.734,0.0025
13.748,0.0025
13.761,0.0025
13.776,0.0025
13.789,0.0025
13.803,0.0025
13.818,0.0025
13.831,0.0025
13.844,0.0025
13.859,0.0025
13.873,0.0025
13.887,0.0025
13.900,0.0025
13.915,0.0025
13.928,0.0025
13.942,0.0025
13.956,0.0025
13.970,0.0025
13.984,0.0025
13.998,0.0025
14.012,0.0025
14.025,0.0025
14.040,0.0025
14.054,0.0025
14.067,0.0025
14.081,0.0025
14.095,0.0025
14.109,0.0025
14.123,0.0025
14.137,0.0025
14.151,0.0025
14.164,0.0025
14.178,0.0025
14.192,0.0025
14.207,0.0025
14.220,0.0025
14.234,0.0025
14.248,0.0025
14.261,0.0025
14.276,0.0025
14.290,0.0025
14.303,0.0025
14.317,0.0025
14.331,0.0025
14.345,0.0025
14.360,0.0025
14.373,0.0025
14.387,0.0025
14.400,0.0025
14.415,0.0025
14.429,0.0025
14.442,0.0025
14.456,0.0025
14.470,0.0025
14.484,0.0025
14.498,0.0025
14.512,0.0025
14.526,0.0025
14.539,0.0025
14.554,0.0025
14.568,0.0025
14.581,0.0025
14.595,0.0025
14.609,0.0025
14.623,0.0025
14.637,0.0025
14.651,0.0025
14.664,0.0025
14.679,0.0025
14.693,0.0025
14.707,0.0025
14.720,0.0025
14.735,0.0025
14.748,0.0025
14.761,0.0025
14.776,0.0025
14.790,0.0025
14.803,0.0025
14.818,0.0025
14.832,0.0025
14.845,0.0025
14.859,0.0025
14.873,0.0025
14.887,0.0025
14.900,0.0025
14.915,0.0025
14.929,0.0025
14.942,0.0025
14.957,0.0025
14.970,0.0025
14.984,0.0025
14.998,0.0025
15.012,0.0025
15.026,0.0025
15.039,0.0025
15.054,0.0025
15.068,0.0025
15.081,0.0025
15.096,0.0025
15.109,0.0025
15.123,0.0025
15.137,0.0025
15.151,0.0025
15.164,0.0025
15.179,0.0025
15.193,0.0025
15.207,0.0025
15.220,0.0025
15.235,0.0025
15.248,0.0025
15.262,0.0025
15.276,0.0025
15.290,0.0025
15.303,0.0025
15.318,0.0025
15.332,0.0025
15.345,0.0025
15.360,0.0025
15.373,0.0025
15.387,0.0025
15.401,0.0025
15.415,0.0025
15.429,0.0025
15.442,0.0025
15.457,0.0025
15.471,0.0025
15.484,0.0025
15.498,0.0025
15.512,0.0025
15.526,0.0025
15.540,0.0025
15.554,0.0025
15.568,0.0025
15.581,0.0025
15.595,0.0025
15.610,0.0025
15.623,0.0025
15.637,0.0025
15.651,0.0025
15.665,0.0025
15.679,0.0025
15.693,0.0025
15.707,0.0025
15.720,0.0025
15.735,0.0025
15.748,0.0025
15.762,0.0025
15.776,0.0025
15.790,0.0025
15.804,0.0025
15.818,0.0025
15.832,0.0025
15.845,0.0025
15.860,0.0025
15.873,0.0025
15.887,0.0025
15.901,0.0025
15.915,0.0025
15.929,0.0025
15.942,0.0025
15.957,0.0025
15.971,0.0025
15.984,0.0025
15.999,0.0025
16.012,0.0025
16.026,0.0025
16.040,0.0025
16.054,0.0025
16.068,0.0025
16.081,0.0025
16.096,0.0025
16.110,0.0025
16.123,0.0025
16.138,0.0025
16.151,0.0025
16.165,0.0025
16.179,0.0025
16.193,0.0025
16.207,0.0025
16.220,0.0025
16.235,0.0025
16.249,0.0025
16.262,0.0025
16.276,0.0025
16.290,0.0025
16.303,0.0025
16.318,0.0025
16.332,0.0025
16.346,0.0025
16.359,0.0025
16.374,0.0025
16.387,0.0025
16.401,0.0025
16.415,0.0025
16.429,0.0025
16.442,0.0025
16.457,0.0025
16.471,0.0025
16.484,0.0025
16.498,0.0025
16.512,0.0025
16.526,0.0025
16.540,0.0025
16.554,0.0025
16.568,0.0025
16.582,0.0025
16.596,0.0025
16.610,0.0025
16.623,0.0025
16.638,0.0025
16.651,0.0025
16.665,0.0025
16.679,0.0025
16.693,0.0025
16.707,0.0025
16.721,0.0025
16.735,0.0025
16.749,0.0025
16.762,0.0025
16.776,0.0025
16.790,0.0025
16.804,0.0025
16.818,0.0025
16.831,0.0025
16.846,0.0025
16.859,0.0025
16.873,0.0025
16.887,0.0025
16.901,0.0025
16.915,0.0025
16.929,0.0025
16.942,0.0025
16.957,0.0025
16.971,0.0025
16.984,0.0025
16.999,0.0025
17.012,0.0025
17.027,0.0025
17.040,0.0025
17.054,0.0025
17.069,0.0025
17.081,0.0025
17.096,0.0025
17.110,0.0025
17.123,0.0025
17.138,0.0025
17.151,0.0025
17.165,0.0025
17.180,0.0025
17.193,0.0025
17.207,0.0025
17.220,0.0025
17.236,0.0025
17.249,0.0025
17.263,0.0025
17.277,0.0025
17.291,0.0025
17.304,0.0025
17.318,0.0025
17.332,0.0025
17.345,0.0025
17.359,0.0025
17.374,0.0025
17.387,0.0025
17.401,0.0025
17.415,0.0025
17.429,0.0025
17.443,0.0025
17.458,0.0025
17.470,0.0025
17.484,0.0025
17.498,0.0025
17.512,0.0025
17.526,0.0025
17.539,0.0025
17.554,0.0025
17.568,0.0025
17.581,0.0025
17.595,0.0025
17.610,0.0025
17.623,0.0025
17.637,0.0025
17.651,0.0025
17.665,0.0025
17.679,0.0025
17.693,0.0025
17.707,0.0025
17.720,0.0025
17.735,0.0025
17.749,0.0025
17.762,0.0025
17.776,0.0025
17.790,0.0025
17.804,0.0025
17.818,0.0025
17.832,0.0025
17.845,0.0025
17.860,0.0025
17.874,0.0025
17.887,0.0025
17.901,0.0025
17.915,0.0025
17.929,0.0025
17.943,0.0025
17.957,0.0025
17.971,0.0025
17.984,0.0025
17.999,0.0025
18.012,0.0025
18.026,0.0025
18.040,0.0025
18.054,0.0025
18.068,0.0025
18.081,0.0025
18.096,0.0025
18.110,0.0025
18.123,0.0025
18.138,0.0025
18.151,0.0025
18.165,0.0025
18.179,0.0025
18.193,0.0025
18.207,0.0025
18.220,0.0025
18.235,0.0025
18.248,0.0025
18.262,0.0025
18.276,0.0025
18.290,0.0025
18.304,0.0025
18.318,0.0025
18.332,0.0025
18.346,0.0025
18.360,0.0025
18.374,0.0025
18.387,0.0025
18.401,0.0025
18.415,0.0025
18.429,0.0025
18.442,0.0025
18.457,0.0025
18.471,0.0025
18.484,0.0025
18.498,0.0025
18.513,0.0025
18.527,0.0025
18.540,0.0025
18.554,0.0025
18.568,0.0025
18.581,0.0025
18.596,0.0025
18.610,0.0025
18.623,0.0025
18.637,0.0025
18.651,0.0025
18.665,0.0025
18.679,0.0025
18.693,0.0025
18.707,0.0025
18.720,0.0025
18.735,0.0025
18.749,0.0025
18.762,0.0025
18.776,0.0025
18.790,0.0025
18.803,0.0025
18.818,0.0025
18.832,0.0025
18.845,0.0025
18.860,0.0025
18.874,0.0025
18.887,0.0025
18.901,0.0025
18.915,0.0025
18.929,0.0025
18.942,0.0025
18.957,0.0025
18.971,0.0025
18.984,0.0025
18.998,0.0025
19.012,0.0025
19.026,0.0025
19.040,0.0025
19.054,0.0025
19.068,0.0025
19.081,0.0025
19.096,0.0025
19.110,0.0025
19.123,0.0025
19.138,0.0025
19.152,0.0025
19.165,0.0025
19.179,0.0025
19.193,0.0025
19.208,0.0025
19.221,0.0025
19.235,0.0025
19.249,0.0025
19.262,0.0025
19.277,0.0025
19.291,0.0025
19.304,0.0025
19.318,0.0025
19.332,0.0025
19.346,0.0025
19.359,0.0025
19.374,0.0025
19.387,0.0025
19.401,0.0025
19.415,0.0025
19.429,0.0025
19.442,0.0025
19.456,0.0025
19.470,0.0025
19.484,0.0025
19.498,0.0025
19.512,0.0025
19.526,0.0025
19.540,0.0025
19.554,0.0025
19.568,0.0025
19.581,0.0025
19.596,0.0025
19.610,0.0025
19.623,0.0025
19.637,0.0025
19.652,0.0025
19.665,0.0025
19.679,0.0025
19.693,0.0025
19.707,0.0025
19.720,0.0025
19.735,0.0025
19.749,0.0025
19.762,0.0025
19.776,0.0025
19.790,0.0025
19.804,0.0025
19.818,0.0025
19.832,0.0025
19.845,0.0025
19.859,0.0025
19.874,0.0025
19.887,0.0025
19.901,0.0025
19.915,0.0025
19.929,0.0025
19.942,0.0025
19.957,0.0025
19.971,0.0025
19.984,0.0025
19.999,0.0025
20.012,0.0025
20.026,0.0025
20.040,0.0025
20.054,0.0025
20.068,0.0025
20.081,0.0025
20.096,0.0025
20.110,0.0025
20.123,0.0025
20.138,0.0025
20.151,0.0025
20.165,0.0025
20.180,0.0025
20.193,0.0025
20.207,0.0025
20.220,0.0025
20.235,0.0025
20.249,0.0025
20.262,0.0025
20.277,0.0025
20.290,0.0025
20.304,0.0025
20.318,0.0025
20.332,0.0025
20.346,0.0025
20.359,0.0025
20.374,0.0025
20.388,0.0025
20.401,0.0025
20.415,0.0025
20.429,0.0025
20.442,0.0025
20.457,0.0025
20.471,0.0025
20.484,0.0025
20.499,0.0025
20.512,0.0025
20.526,0.0025
20.540,0.0025
20.554,0.0025
20.568,0.0025
20.581,0.0025
20.596,0.0025
20.610,0.0025
20.623,0.0025
20.638,0.0025
20.651,0.0025
20.665,0.0025
20.679,0.0025
20.693,0.0025
20.707,0.0025
20.720,0.0025
20.735,0.0025
20.749,0.0025
20.762,0.0025
20.777,0.0025
20.790,0.0025
20.804,0.0025
20.819,0.0025
20.832,0.0025
20.845,0.0025
20.859,0.0025
20.874,0.0025
20.887,0.0025
20.901,0.0025
20.915,0.0025
20.929,0.0025
20.942,0.0025
20.957,0.0025
20.971,0.0025
20.984,0.0025
20.998,0.0025
21.012,0.0025
21.026,0.0025
21.040,0.0025
21.054,0.0025
21.068,0.0025
21.081,0.0025
21.096,0.0025
21.110,0.0025
21.123,0.0025
21.138,0.0025
21.151,0.0025
21.165,0.0025
21.179,0.0025
21.193,0.0025
21.207,0.0025
21.220,0.0025
21.235,0.0025
21.249,0.0025
21.262,0.0025
21.276,0.0025
21.290,0.0025
21.304,0.0025
21.318,0.0025
21.332,0.0025
21.346,0.0025
21.359,0.0025
21.374,0.0025
21.387,0.0025
21.401,0.0025
21.415,0.0025
21.429,0.0025
21.443,0.0025
21.457,0.0025
21.471,0.0025
21.484,0.0025
21.499,0.0025
21.512,0.0025
21.527,0.0025
21.540,0.0025
21.554,0.0025
21.568,0.0025
21.581,0.0025
21.596,0.0025
21.610,0.0025
21.623,0.0025
21.637,0.0025
21.651,0.0025
21.665,0.0025
21.679,0.0025
21.694,0.0025
21.707,0.0025
21.720,0.0025
21.735,0.0025
21.749,0.0025
21.762,0.0025
21.776,0.0025
21.790,0.0025
21.804,0.0025
21.818,0.0025
21.832,0.0025
21.846,0.0025
21.859,0.0025
21.874,0.0025
21.888,0.0025
21.901,0.0025
21.915,0.0025
21.929,0.0025
21.943,0.0025
21.957,0.0025
